symbol,bos1_date,1_new_26w_high,2_freshly_broken,3_ema20_gt_ema50,4_ema50_rising,5_rsi_gt_60,6_rsi_rising,7_macd_hist_pos,8_vol_gt_sma10,9_green_candle,outcome,is_win,ret_5d,ret_10d,ret_20d
RELIANCE.NS,2022-04-21,True,True,True,True,True,True,True,True,True,INVALIDATED,False,1.14,-8.72,-10.25
RELIANCE.NS,2023-07-03,True,True,True,True,True,True,True,True,True,TIMEOUT,False,5.32,7.45,3.73
RELIANCE.NS,2024-01-10,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,2.89,8.92,9.24
RELIANCE.NS,2024-01-29,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-2.2,0.35,1.76
RELIANCE.NS,2024-02-23,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,0.93,-1.21,-0.05
RELIANCE.NS,2024-06-27,True,True,True,True,True,True,False,True,True,INVALIDATED,False,3.76,4.29,-0.71
RELIANCE.NS,2025-04-28,True,True,False,True,True,True,True,True,True,BOS2_CONFIRMED,True,2.55,3.89,3.06
RELIANCE.NS,2025-05-15,True,True,False,True,True,True,True,False,True,BOS2_CONFIRMED,True,-1.82,-2.22,-1.74
RELIANCE.NS,2025-06-26,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,1.86,-0.28,-7.18
RELIANCE.NS,2025-11-26,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-2.5,-1.9,-1.0
RELIANCE.NS,2026-01-02,True,True,True,True,True,True,True,False,True,INVALIDATED,False,-6.89,-10.66,-10.66
TCS.NS,2023-02-03,True,True,False,True,True,True,True,True,True,INVALIDATED,False,0.27,0.41,-2.92
TCS.NS,2023-09-12,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,0.4,-0.96,-0.01
TCS.NS,2023-12-15,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-1.62,-1.94,0.08
TCS.NS,2024-01-19,True,True,True,True,True,True,True,True,False,BOS2_CONFIRMED,True,-2.16,4.7,2.35
TCS.NS,2024-02-02,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,3.46,3.03,2.45
TCS.NS,2024-03-12,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-5.57,-7.82,-6.27
TCS.NS,2024-07-18,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,1.63,-0.8,4.0
TCS.NS,2024-08-19,True,True,True,True,True,True,True,False,True,INVALIDATED,False,-0.17,0.16,0.01
HDFCBANK.NS,2022-11-11,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-0.91,-0.73,1.97
HDFCBANK.NS,2024-11-27,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,2.57,2.21,-1.14
HDFCBANK.NS,2025-04-17,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-0.2,0.4,-0.47
HDFCBANK.NS,2025-06-26,True,True,True,True,True,True,True,True,True,TIMEOUT,False,-1.18,-1.46,-0.42
ICICIBANK.NS,2022-08-03,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,6.12,3.43,7.24
ICICIBANK.NS,2022-09-08,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-0.12,-3.07,-3.12
ICICIBANK.NS,2023-07-17,True,True,True,True,True,True,True,True,True,TIMEOUT,False,1.71,1.69,-2.2
ICICIBANK.NS,2023-12-05,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-0.01,-0.72,-2.65
ICICIBANK.NS,2024-02-22,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,1.58,0.81,1.28
ICICIBANK.NS,2024-04-29,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-3.19,-3.07,-3.99
ICICIBANK.NS,2024-06-25,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-0.03,3.43,-0.34
ICICIBANK.NS,2024-09-16,True,True,True,True,True,True,True,True,True,TIMEOUT,False,4.65,1.15,-1.33
ICICIBANK.NS,2025-04-17,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-0.5,-0.31,0.15
ICICIBANK.NS,2025-05-15,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-0.24,-0.52,-2.56
ICICIBANK.NS,2025-07-22,True,True,True,True,True,True,False,True,True,INVALIDATED,False,-0.03,-2.65,-2.49
ICICIBANK.NS,2026-07-17,True,True,True,True,True,True,True,False,True,STILL_OPEN,,0.08,1.07,
INFY.NS,2022-11-25,True,True,False,True,True,True,True,False,True,INVALIDATED,False,0.72,-4.96,-7.71
INFY.NS,2023-09-12,True,True,False,True,True,True,True,False,True,BOS2_CONFIRMED,True,-0.22,-4.36,-4.91
INFY.NS,2023-12-15,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-1.53,-2.14,4.06
INFY.NS,2024-01-12,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-0.17,0.97,1.29
INFY.NS,2024-07-18,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,1.89,-1.24,1.13
INFY.NS,2024-08-28,True,True,True,True,True,True,True,False,True,TIMEOUT,False,0.01,0.9,-1.69
INFY.NS,2024-12-13,True,True,True,True,True,True,False,True,True,INVALIDATED,False,-3.57,-5.79,-2.78
INFY.NS,2025-12-22,True,True,False,True,True,True,True,False,False,INVALIDATED,False,-3.79,-2.38,-1.47
SBIN.NS,2022-09-09,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,3.13,-2.09,-4.96
SBIN.NS,2022-11-04,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-1.98,-2.27,-0.66
SBIN.NS,2023-07-20,True,True,True,True,True,True,True,True,True,TIMEOUT,False,0.99,-6.02,-6.28
SBIN.NS,2023-12-14,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,1.39,2.13,1.93
SBIN.NS,2024-02-07,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,11.95,12.57,15.82
SBIN.NS,2024-03-05,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-5.44,-5.02,-1.96
SBIN.NS,2024-04-25,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-0.99,-0.87,1.87
SBIN.NS,2025-09-17,True,True,True,True,True,True,True,True,True,,,0.29,1.01,3.55
SBIN.NS,2025-10-10,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,3.24,5.83,8.89
SBIN.NS,2025-11-17,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,0.82,-0.85,-1.48
SBIN.NS,2026-01-13,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-0.13,3.51,15.77
SBIN.NS,2026-01-28,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,0.99,12.17,13.78
SBIN.NS,2026-02-09,True,True,True,True,True,True,True,True,True,INVALIDATED,False,5.42,6.28,-5.2
BAJFINANCE.NS,2023-05-26,True,True,False,True,True,True,True,False,True,BOS2_CONFIRMED,True,1.48,2.27,0.84
BAJFINANCE.NS,2023-06-13,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,0.34,-1.28,4.07
BAJFINANCE.NS,2023-07-04,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-5.69,-3.75,-8.59
BAJFINANCE.NS,2023-10-06,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-0.82,-3.74,-7.49
BAJFINANCE.NS,2024-09-13,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-1.11,0.3,-8.63
BAJFINANCE.NS,2024-09-26,True,True,True,True,True,True,True,False,True,INVALIDATED,False,-6.56,-7.34,-10.37
BAJFINANCE.NS,2025-01-30,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,7.35,6.11,7.64
BAJFINANCE.NS,2025-03-21,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-4.37,-3.01,0.18
BAJFINANCE.NS,2025-09-12,True,True,True,True,True,True,False,True,True,BOS2_CONFIRMED,True,0.75,-0.81,2.02
BAJFINANCE.NS,2025-10-13,True,True,True,True,True,True,True,True,True,INVALIDATED,False,4.47,2.21,-3.33
BAJFINANCE.NS,2026-07-17,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-0.82,9.08,
BAJFINANCE.NS,2026-07-31,True,True,True,True,True,True,True,True,True,,,,,
BHARTIARTL.NS,2022-09-30,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-2.88,-2.52,0.8
BHARTIARTL.NS,2022-10-27,True,True,True,True,True,True,True,False,True,TIMEOUT,False,-0.32,0.35,2.25
BHARTIARTL.NS,2023-09-13,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-0.97,0.66,2.85
BHARTIARTL.NS,2023-10-11,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-1.32,-4.29,-2.1
BHARTIARTL.NS,2023-11-20,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,2.94,5.94,0.47
BHARTIARTL.NS,2024-01-04,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,2.14,6.76,7.62
BHARTIARTL.NS,2024-03-15,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-0.97,0.06,5.22
BHARTIARTL.NS,2024-04-18,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,3.59,0.27,5.02
BHARTIARTL.NS,2024-05-23,True,True,True,True,True,True,True,False,True,,,-0.2,-11.01,-11.01
BHARTIARTL.NS,2024-06-07,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,0.51,-0.43,1.02
BHARTIARTL.NS,2024-08-28,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-1.14,5.22,13.17
BHARTIARTL.NS,2024-09-12,True,True,True,True,True,True,True,True,True,TIMEOUT,False,3.68,5.06,2.7
BHARTIARTL.NS,2025-04-15,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,2.4,2.54,0.64
BHARTIARTL.NS,2025-06-20,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,4.12,5.38,-1.08
BHARTIARTL.NS,2025-11-18,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-1.31,-3.2,-2.18
KOTAKBANK.NS,2024-09-19,True,True,True,True,True,True,True,True,True,TIMEOUT,False,-0.08,-4.47,-4.53
KOTAKBANK.NS,2025-03-19,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,4.81,4.97,9.65
KOTAKBANK.NS,2025-04-21,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-1.96,-6.85,-7.9
LT.NS,2022-08-19,True,True,False,True,True,True,True,False,True,BOS2_CONFIRMED,True,-2.87,1.3,-0.23
LT.NS,2022-10-31,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-1.4,-1.4,2.11
LT.NS,2022-11-25,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,1.03,4.81,1.29
LT.NS,2022-12-07,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,2.71,-0.47,-1.54
LT.NS,2023-01-17,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-2.08,-3.43,-1.92
LT.NS,2023-04-28,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,0.05,-6.15,-6.84
LT.NS,2023-06-30,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-1.59,-0.38,8.2
LT.NS,2023-07-21,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,1.66,-0.07,1.56
LT.NS,2023-09-07,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,0.71,0.5,6.51
LT.NS,2023-09-28,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,1.14,2.04,-3.65
LT.NS,2023-12-01,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,3.07,6.29,4.66
LT.NS,2023-12-27,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-2.43,-1.13,4.6
LT.NS,2024-01-12,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-0.7,-2.69,-7.47
LT.NS,2024-03-28,True,True,True,True,True,True,False,False,True,INVALIDATED,False,0.71,-6.28,-4.8
LT.NS,2024-12-09,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-3.74,-7.97,-9.07
LT.NS,2025-10-15,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,1.95,5.24,5.15
LT.NS,2025-11-27,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-1.15,-0.27,-1.13
LT.NS,2026-01-01,True,True,True,True,True,True,True,False,True,,,-2.73,-6.81,-9.96
LT.NS,2026-02-16,True,True,True,True,True,True,True,True,True,INVALIDATED,False,1.17,-10.24,-10.24
HINDUNILVR.NS,2022-07-06,True,True,False,True,True,True,True,True,True,BOS2_CONFIRMED,True,-0.29,4.09,4.91
HINDUNILVR.NS,2024-07-18,True,True,False,True,True,True,True,True,True,BOS2_CONFIRMED,True,-1.02,-1.7,0.13
HINDUNILVR.NS,2024-08-23,True,True,True,True,True,True,True,False,True,INVALIDATED,False,-0.94,3.77,7.56
HINDUNILVR.NS,2024-09-04,True,True,True,True,True,True,True,False,True,INVALIDATED,False,4.1,2.52,0.31
AXISBANK.NS,2022-10-19,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,9.47,5.24,5.47
AXISBANK.NS,2022-12-08,True,True,True,True,True,True,True,False,True,INVALIDATED,False,-0.94,-3.96,-0.43
AXISBANK.NS,2023-06-07,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,0.42,-0.66,0.38
AXISBANK.NS,2023-09-11,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,1.71,1.5,0.84
AXISBANK.NS,2023-11-29,True,True,True,True,True,True,True,True,True,TIMEOUT,False,5.19,5.43,3.73
AXISBANK.NS,2024-06-25,True,True,True,True,True,True,True,True,True,TIMEOUT,False,-0.09,0.82,-8.21
AXISBANK.NS,2024-07-12,True,True,True,True,True,True,True,False,True,,,-4.06,-10.46,-10.46
AXISBANK.NS,2026-01-29,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-0.77,-1.46,2.36
ITC.NS,2022-04-08,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-3.42,-4.19,-5.9
ITC.NS,2022-05-19,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-2.82,-1.55,-4.95
ITC.NS,2022-07-01,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,3.27,3.38,7.65
ITC.NS,2022-07-20,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,1.49,3.51,5.15
ITC.NS,2022-08-30,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,3.26,4.57,4.24
ITC.NS,2022-09-21,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-2.33,-2.02,1.35
ITC.NS,2022-11-02,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,0.66,-3.66,-4.76
ITC.NS,2023-02-02,True,True,True,True,True,True,False,True,True,BOS2_CONFIRMED,True,-2.76,0.39,0.8
ITC.NS,2023-04-11,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,0.64,4.59,5.71
ITC.NS,2023-05-24,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,0.63,1.36,2.45
ITC.NS,2023-06-16,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-1.99,2.55,3.9
ITC.NS,2023-07-03,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,1.75,1.61,-0.04
ITC.NS,2023-07-20,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-4.75,-7.49,-8.95
ITC.NS,2024-07-23,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-0.13,-0.68,1.72
ITC.NS,2024-09-26,True,True,True,True,True,True,True,False,True,INVALIDATED,False,-1.93,-4.48,-6.94
MARUTI.NS,2022-09-22,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-6.06,-5.7,-6.73
MARUTI.NS,2022-10-28,True,True,True,True,True,True,False,True,True,INVALIDATED,False,-3.28,-5.05,-7.67
MARUTI.NS,2023-05-26,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,1.56,1.22,0.37
MARUTI.NS,2023-09-01,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,1.28,1.16,-2.61
MARUTI.NS,2023-09-11,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-1.87,1.3,0.35
MARUTI.NS,2023-10-13,True,True,True,True,True,True,True,False,True,TIMEOUT,False,-1.64,-3.15,-2.55
MARUTI.NS,2024-02-14,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,5.6,2.25,3.96
MARUTI.NS,2024-03-20,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,4.76,7.22,7.88
MARUTI.NS,2025-08-18,True,True,True,True,True,True,True,True,True,TIMEOUT,False,4.58,6.09,12.3
MARUTI.NS,2025-09-08,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,2.12,5.56,5.0
MARUTI.NS,2026-01-02,True,True,True,True,True,True,False,True,True,INVALIDATED,False,-2.6,-4.99,-11.61
SUNPHARMA.NS,2022-03-17,True,True,True,True,True,True,True,False,True,INVALIDATED,False,-0.72,1.48,1.21
SUNPHARMA.NS,2022-10-13,True,True,True,True,True,True,True,True,True,TIMEOUT,False,0.17,4.19,4.1
SUNPHARMA.NS,2022-10-31,True,True,True,True,True,True,True,True,True,TIMEOUT,False,-0.82,-0.32,2.36
SUNPHARMA.NS,2023-07-11,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,0.64,3.44,7.24
SUNPHARMA.NS,2023-11-07,True,True,True,True,True,True,False,False,True,BOS2_CONFIRMED,True,1.24,2.03,5.17
SUNPHARMA.NS,2023-11-30,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,0.22,0.22,2.21
SUNPHARMA.NS,2024-01-02,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,2.21,0.22,9.29
SUNPHARMA.NS,2024-01-18,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,2.37,10.08,14.83
SUNPHARMA.NS,2024-02-22,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,0.08,2.28,2.57
SUNPHARMA.NS,2024-03-06,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-3.88,-0.11,-0.51
SUNPHARMA.NS,2024-07-25,True,True,True,True,True,True,True,True,True,TIMEOUT,False,3.66,3.88,6.11
SUNPHARMA.NS,2024-08-20,True,True,True,True,True,True,True,False,True,TIMEOUT,False,2.36,3.55,3.73
SUNPHARMA.NS,2024-09-12,True,True,True,True,True,True,True,False,True,TIMEOUT,False,0.04,4.49,2.4
SUNPHARMA.NS,2024-09-26,True,True,True,True,True,True,True,False,True,TIMEOUT,False,-0.66,-0.43,-0.78
SUNPHARMA.NS,2025-11-19,True,True,True,True,True,True,True,False,True,TIMEOUT,False,1.13,1.58,-2.46
SUNPHARMA.NS,2026-05-11,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,0.39,-1.82,-5.12
SUNPHARMA.NS,2026-07-09,True,True,True,True,True,True,True,False,True,,,-0.53,-0.09,-0.18
SUNPHARMA.NS,2026-07-27,True,True,True,True,True,True,True,True,True,,,-0.75,,
TITAN.NS,2022-03-17,True,True,True,True,True,True,False,False,True,INVALIDATED,False,-7.45,-8.14,-11.73
TITAN.NS,2022-11-04,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-4.16,-5.98,-5.59
TITAN.NS,2023-05-12,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-2.22,1.38,2.83
TITAN.NS,2023-05-29,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,1.84,2.93,5.17
TITAN.NS,2023-06-28,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,3.22,0.31,-1.94
TITAN.NS,2023-09-11,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,2.82,-0.05,2.14
TITAN.NS,2023-11-21,True,True,True,True,True,True,False,False,True,BOS2_CONFIRMED,True,2.66,5.45,5.29
TITAN.NS,2023-12-27,True,True,True,True,True,True,True,False,True,INVALIDATED,False,0.54,-0.04,4.51
TITAN.NS,2024-01-16,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-1.28,-5.41,-4.28
TITAN.NS,2025-06-26,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-0.35,-9.15,-6.41
TITAN.NS,2025-11-18,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,0.38,-1.68,0.64
TITAN.NS,2025-12-26,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,1.74,5.53,-0.32
TITAN.NS,2026-04-08,True,True,True,True,True,True,False,True,True,BOS2_CONFIRMED,True,1.14,-1.45,0.76
TITAN.NS,2026-07-27,True,True,True,True,True,True,True,True,True,,,3.89,,
ADANIENT.NS,2022-03-28,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,11.49,14.47,23.93
ADANIENT.NS,2022-04-18,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,6.69,0.39,-2.85
ADANIENT.NS,2022-07-18,True,True,True,True,True,True,True,False,True,INVALIDATED,False,6.35,11.5,31.02
ADANIENT.NS,2022-09-02,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,2.66,11.99,-6.43
ADANIENT.NS,2022-11-07,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-0.51,-1.85,0.56
ADANIENT.NS,2023-12-05,True,True,False,True,True,True,True,True,True,BOS2_CONFIRMED,True,-6.65,-9.62,-2.65
ADANIENT.NS,2024-05-23,True,True,True,True,True,True,False,True,True,INVALIDATED,False,0.16,-11.48,-11.48
ADANIENT.NS,2026-05-06,True,True,False,True,True,True,True,True,True,BOS2_CONFIRMED,True,6.79,6.19,17.03
ADANIENT.NS,2026-05-25,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,4.29,4.7,4.11
ADANIENT.NS,2026-07-01,True,True,True,True,True,True,True,True,True,STILL_OPEN,,-2.29,-0.14,-3.38
ULTRACEMCO.NS,2022-11-30,True,True,False,True,True,True,True,True,True,BOS2_CONFIRMED,True,1.11,0.2,-1.66
ULTRACEMCO.NS,2023-03-29,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,2.2,-0.78,-0.96
ULTRACEMCO.NS,2023-06-06,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,2.74,1.31,3.38
ULTRACEMCO.NS,2023-09-13,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-5.52,-4.74,-4.31
ULTRACEMCO.NS,2023-11-15,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-2.1,2.78,14.11
ULTRACEMCO.NS,2023-11-30,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,3.4,10.17,14.94
ULTRACEMCO.NS,2023-12-27,True,True,True,True,True,True,True,False,True,TIMEOUT,False,-4.55,-5.45,-2.08
ULTRACEMCO.NS,2024-06-10,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,0.84,2.19,6.7
ULTRACEMCO.NS,2024-06-27,True,True,True,True,True,True,True,True,True,TIMEOUT,False,-0.08,-0.83,1.49
ULTRACEMCO.NS,2025-04-24,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-3.94,-3.4,-3.79
ULTRACEMCO.NS,2025-07-02,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,0.64,0.47,-1.5
ASIANPAINT.NS,2022-07-29,True,True,False,True,True,True,True,True,True,BOS2_CONFIRMED,True,3.54,5.5,3.19
ASIANPAINT.NS,2023-06-13,True,True,True,True,True,True,True,True,True,TIMEOUT,False,1.57,2.55,4.09
ASIANPAINT.NS,2023-06-28,True,True,True,True,True,True,True,False,True,INVALIDATED,False,-0.28,2.29,1.12
ASIANPAINT.NS,2023-07-17,True,True,True,True,True,True,True,False,True,INVALIDATED,False,-1.72,-3.38,-7.69
ASIANPAINT.NS,2024-07-31,True,True,False,True,True,True,True,True,True,BOS2_CONFIRMED,True,-2.67,-1.29,1.26
ASIANPAINT.NS,2024-08-21,True,True,False,True,True,True,True,False,True,INVALIDATED,False,-1.62,2.25,4.01
ASIANPAINT.NS,2024-09-04,True,True,True,True,True,True,True,True,True,INVALIDATED,False,4.42,1.66,-5.17
ASIANPAINT.NS,2025-11-06,True,True,False,True,True,True,True,True,True,INVALIDATED,False,11.66,10.52,14.05
ASIANPAINT.NS,2025-12-02,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-5.54,-6.17,-7.31
NESTLEIND.NS,2022-07-28,True,True,False,True,True,True,True,True,True,BOS2_CONFIRMED,True,4.23,2.99,4.26
NESTLEIND.NS,2022-10-21,True,True,True,True,True,True,True,True,True,TIMEOUT,False,1.15,-0.17,-3.88
NESTLEIND.NS,2023-04-27,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,3.78,2.85,2.58
NESTLEIND.NS,2023-06-14,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-0.86,0.73,1.8
NESTLEIND.NS,2023-10-13,True,True,True,True,True,True,False,False,True,BOS2_CONFIRMED,True,2.75,2.91,2.65
NESTLEIND.NS,2023-12-06,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-0.7,0.59,6.79
NESTLEIND.NS,2023-12-19,True,True,True,True,True,True,True,True,True,TIMEOUT,False,2.16,5.54,-2.62
NESTLEIND.NS,2024-09-20,True,True,True,True,True,True,True,True,True,,,-0.56,-4.56,-11.84
NESTLEIND.NS,2025-10-16,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,1.51,0.22,0.09
NESTLEIND.NS,2026-04-21,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,5.36,6.84,2.09
NESTLEIND.NS,2026-08-06,True,True,True,True,True,True,True,True,True,,,,,
BAJAJFINSV.NS,2023-07-04,True,True,False,True,True,True,True,True,True,TIMEOUT,False,-2.32,0.8,-6.38
BAJAJFINSV.NS,2023-12-01,True,True,True,True,True,True,True,False,True,TIMEOUT,False,0.16,1.45,-0.81
BAJAJFINSV.NS,2024-08-29,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,4.93,7.03,13.6
BAJAJFINSV.NS,2024-09-20,True,True,True,True,True,True,True,True,True,INVALIDATED,False,2.26,-4.75,-11.07
BAJAJFINSV.NS,2025-04-17,True,True,True,True,True,True,True,False,True,TIMEOUT,False,0.62,-0.06,-1.57
BAJAJFINSV.NS,2025-10-20,True,True,True,True,True,True,True,False,True,INVALIDATED,False,-0.6,-4.04,-2.53
WIPRO.NS,2023-09-04,True,True,False,True,True,True,True,True,True,INVALIDATED,False,-0.18,-1.31,-6.65
WIPRO.NS,2023-12-15,True,True,False,True,True,True,True,True,True,BOS2_CONFIRMED,True,5.4,5.2,8.74
WIPRO.NS,2024-01-15,True,True,True,True,True,True,True,True,False,BOS2_CONFIRMED,True,-3.42,-4.78,4.75
WIPRO.NS,2024-02-16,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-2.38,-4.65,-9.35
WIPRO.NS,2024-07-12,True,True,True,True,True,True,True,True,True,,,-12.87,-12.87,-12.87
WIPRO.NS,2024-12-09,True,True,True,True,True,True,True,False,True,INVALIDATED,False,0.93,-0.23,-2.76
